x (m),y (m),z (m),t (s),id
-4.3497842125943e-06,-7.90565808458385e-06,-3.34999770163885e-07,6.993679375,5
-4.34985057211617e-06,-7.90555741050081e-06,-3.3496213652268e-07,6.993929375,5
-4.34991693163805e-06,-7.90545673641778e-06,-3.34924502881475e-07,6.994179375,5
-4.34998329115993e-06,-7.90535606233474e-06,-3.3488686924027e-07,6.994429375,5
-4.3500496506818e-06,-7.90525538825171e-06,-3.34849235599065e-07,6.994679375,5
-4.35011601020368e-06,-7.90515471416867e-06,-3.3481160195786e-07,6.994929375,5
-4.35018236972556e-06,-7.90505404008564e-06,-3.34773968316655e-07,6.995179375,5
-4.35024872924743e-06,-7.90495336600261e-06,-3.3473633467545e-07,6.995429375,5
-4.35031508876931e-06,-7.90485269191957e-06,-3.34698701034245e-07,6.995679375,5
-4.35038144829119e-06,-7.90475201783653e-06,-3.34661067393041e-07,6.995929375,5
-4.35044780781306e-06,-7.9046513437535e-06,-3.34623433751836e-07,6.996179375,5
-4.35051416733494e-06,-7.90455066967047e-06,-3.34585800110631e-07,6.996429375,5
-4.35058052685682e-06,-7.90444999558743e-06,-3.34548166469426e-07,6.996679375,5
-4.35064688637869e-06,-7.90434932150439e-06,-3.34510532828221e-07,6.996929375,5
-4.35071324590057e-06,-7.90424864742136e-06,-3.34472899187016e-07,6.997179375,5
-4.35077960542245e-06,-7.90414797333833e-06,-3.34435265545811e-07,6.997429375,5
-4.35084596494432e-06,-7.90404729925529e-06,-3.34397631904606e-07,6.997679375,5
-4.3509123244662e-06,-7.90394662517226e-06,-3.34359998263401e-07,6.997929375,5
-4.35097868398808e-06,-7.90384595108922e-06,-3.34322364622197e-07,6.998179375,5
-4.35104504350995e-06,-7.90374527700619e-06,-3.34284730980992e-07,6.998429375,5
-4.35111140303183e-06,-7.90364460292315e-06,-3.34247097339787e-07,6.998679375,5
-4.35117776255371e-06,-7.90354392884012e-06,-3.34209463698582e-07,6.998929375,5
-4.35124412207558e-06,-7.90344325475708e-06,-3.34171830057377e-07,6.999179375,5
-4.35131048159746e-06,-7.90334258067405e-06,-3.34134196416172e-07,6.999429375,5
-4.35137684111934e-06,-7.90324190659101e-06,-3.34096562774967e-07,6.999679375,5
-4.35144320064121e-06,-7.90314123250798e-06,-3.34058929133762e-07,6.999929375,5
-4.35150956016309e-06,-7.90304055842494e-06,-3.34021295492557e-07,7.000179375,5
-4.35157591968497e-06,-7.90293988434191e-06,-3.33983661851353e-07,7.000429375,5
-4.35164227920684e-06,-7.90283921025887e-06,-3.33946028210148e-07,7.000679375,5
-4.35170863872872e-06,-7.90273853617584e-06,-3.33908394568943e-07,7.000929375,5
-4.3517749982506e-06,-7.9026378620928e-06,-3.33870760927738e-07,7.001179375,5
-4.35184135777247e-06,-7.90253718800977e-06,-3.33833127286533e-07,7.001429375,5
-4.35190771729435e-06,-7.90243651392673e-06,-3.33795493645328e-07,7.001679375,5
-4.35197407681623e-06,-7.9023358398437e-06,-3.33757860004123e-07,7.001929375,5
-4.3520404363381e-06,-7.90223516576066e-06,-3.33720226362918e-07,7.002179375,5
-4.35210679585998e-06,-7.90213449167763e-06,-3.33682592721713e-07,7.002429375,5
-4.35217315538186e-06,-7.90203381759459e-06,-3.33644959080508e-07,7.002679375,5
-4.35223951490374e-06,-7.90193314351156e-06,-3.33607325439304e-07,7.002929375,5
-4.35230587442561e-06,-7.90183246942852e-06,-3.33569691798099e-07,7.003179375,5
-4.35237223394749e-06,-7.90173179534549e-06,-3.33532058156894e-07,7.003429375,5
-4.35243859346937e-06,-7.90163112126245e-06,-3.33494424515689e-07,7.003679375,5
-4.35250495299124e-06,-7.90153044717942e-06,-3.33456790874484e-07,7.003929375,5
-4.35257131251312e-06,-7.90142977309638e-06,-3.33419157233279e-07,7.004179375,5
-4.352637672035e-06,-7.90132909901335e-06,-3.33381523592074e-07,7.004429375,5
-4.35270403155687e-06,-7.90122842493031e-06,-3.33343889950869e-07,7.004679375,5
-4.35277039107875e-06,-7.90112775084728e-06,-3.33306256309665e-07,7.004929375,5
-4.35283675060063e-06,-7.90102707676424e-06,-3.3326862266846e-07,7.005179375,5
-4.3529031101225e-06,-7.90092640268121e-06,-3.33230989027255e-07,7.005429375,5
-4.35296946964438e-06,-7.90082572859817e-06,-3.3319335538605e-07,7.005679375,5
-4.35303582916626e-06,-7.90072505451514e-06,-3.33155721744845e-07,7.005929375,5
-4.35310218868813e-06,-7.9006243804321e-06,-3.3311808810364e-07,7.006179375,5
-4.35316854821001e-06,-7.90052370634907e-06,-3.33080454462435e-07,7.006429375,5
-4.35323490773189e-06,-7.90042303226603e-06,-3.3304282082123e-07,7.006679375,5
-4.35330126725376e-06,-7.900322358183e-06,-3.33005187180025e-07,7.006929375,5
-4.35336762677564e-06,-7.90022168409996e-06,-3.3296755353882e-07,7.007179375,5
-4.35343398629752e-06,-7.90012101001693e-06,-3.32929919897616e-07,7.007429375,5
-4.35350034581939e-06,-7.90002033593389e-06,-3.32892286256411e-07,7.007679375,5
-4.35356670534127e-06,-7.89991966185086e-06,-3.32854652615206e-07,7.007929375,5
-4.35363306486315e-06,-7.89981898776782e-06,-3.32817018974001e-07,7.008179375,5
-4.35369942438502e-06,-7.89971831368479e-06,-3.32779385332796e-07,7.008429375,5
-4.3537657839069e-06,-7.89961763960175e-06,-3.32741751691591e-07,7.008679375,5
-4.35383214342878e-06,-7.89951696551872e-06,-3.32704118050386e-07,7.008929375,5
-4.35389850295066e-06,-7.89941629143568e-06,-3.32666484409181e-07,7.009179375,5
-4.35396486247253e-06,-7.89931561735265e-06,-3.32628850767976e-07,7.009429375,5
-4.35431790817091e-06,-7.89944250366792e-06,-3.32349101591267e-07,7.009679375,5
-4.3551400973171e-06,-7.89994177790629e-06,-3.3167314594768e-07,7.009929375,5
-4.35596228646329e-06,-7.90044105214465e-06,-3.30997190304095e-07,7.010179375,5
-4.35678447560948e-06,-7.90094032638302e-06,-3.30321234660508e-07,7.010429375,5
-4.35760666475567e-06,-7.90143960062139e-06,-3.29645279016921e-07,7.010679375,5
-4.35842885390186e-06,-7.90193887485975e-06,-3.28969323373336e-07,7.010929375,5
-4.35925104304805e-06,-7.90243814909812e-06,-3.28293367729749e-07,7.011179375,5
-4.36007323219425e-06,-7.90293742333649e-06,-3.27617412086162e-07,7.011429375,5
-4.36089542134043e-06,-7.90343669757485e-06,-3.26941456442577e-07,7.011679375,5
-4.36171761048662e-06,-7.90393597181322e-06,-3.2626550079899e-07,7.011929375,5
-4.36253979963282e-06,-7.90443524605159e-06,-3.25589545155403e-07,7.012179375,5
-4.363361988779e-06,-7.90493452028995e-06,-3.24913589511818e-07,7.012429375,5
-4.3641841779252e-06,-7.90543379452832e-06,-3.24237633868231e-07,7.012679375,5
-4.36500636707139e-06,-7.90593306876669e-06,-3.23561678224644e-07,7.012929375,5
-4.36582855621758e-06,-7.90643234300505e-06,-3.22885722581059e-07,7.013179375,5
-4.36665074536377e-06,-7.90693161724342e-06,-3.22209766937472e-07,7.013429375,5
-4.36747293450996e-06,-7.90743089148178e-06,-3.21533811293885e-07,7.013679375,5
-4.36829512365615e-06,-7.90793016572015e-06,-3.208578556503e-07,7.013929375,5
-4.36911731280234e-06,-7.90842943995852e-06,-3.20181900006713e-07,7.014179375,5
-4.36993950194853e-06,-7.90892871419688e-06,-3.19505944363126e-07,7.014429375,5
-4.37076169109472e-06,-7.90942798843525e-06,-3.18829988719541e-07,7.014679375,5
-4.37158388024091e-06,-7.90992726267362e-06,-3.18154033075954e-07,7.014929375,5
-4.3724060693871e-06,-7.91042653691198e-06,-3.17478077432367e-07,7.015179375,5
-4.37322825853329e-06,-7.91092581115035e-06,-3.16802121788782e-07,7.015429375,5
-4.37405044767948e-06,-7.91142508538871e-06,-3.16126166145195e-07,7.015679375,5
-4.37487263682567e-06,-7.91192435962708e-06,-3.15450210501608e-07,7.015929375,5
-4.37569482597186e-06,-7.91242363386544e-06,-3.14774254858023e-07,7.016179375,5
-4.37651701511805e-06,-7.91292290810381e-06,-3.14098299214436e-07,7.016429375,5
-4.37733920426424e-06,-7.91342218234218e-06,-3.13422343570849e-07,7.016679375,5
-4.37816139341043e-06,-7.91392145658054e-06,-3.12746387927264e-07,7.016929375,5
-4.37910546064943e-06,-7.91448302324865e-06,-3.12244993987513e-07,7.017179375,5
-4.3804002286743e-06,-7.91522383463219e-06,-3.12245896443325e-07,7.017429375,5
-4.38169499669917e-06,-7.91596464601572e-06,-3.12246798899137e-07,7.017679375,5
-4.38298976472404e-06,-7.91670545739925e-06,-3.12247701354949e-07,7.017929375,5
-4.3842845327489e-06,-7.91744626878279e-06,-3.12248603810761e-07,7.018179375,5
-4.38557930077377e-06,-7.91818708016632e-06,-3.12249506266574e-07,7.018429375,5
-4.38687406879864e-06,-7.91892789154986e-06,-3.12250408722386e-07,7.018679375,5
-4.38816883682351e-06,-7.91966870293339e-06,-3.12251311178198e-07,7.018929375,5
-4.38946360484838e-06,-7.92040951431693e-06,-3.1225221363401e-07,7.019179375,5
-4.39075837287325e-06,-7.92115032570046e-06,-3.12253116089822e-07,7.019429375,5
-4.39205314089812e-06,-7.921891137084e-06,-3.12254018545634e-07,7.019679375,5
-4.39334790892299e-06,-7.92263194846753e-06,-3.12254921001447e-07,7.019929375,5
-4.39464267694786e-06,-7.92337275985107e-06,-3.12255823457259e-07,7.020179375,5
-4.39407401867234e-06,-7.92268229370525e-06,-3.12652682090474e-07,7.020429375,5
-4.39342812193946e-06,-7.92193250153811e-06,-3.13065952987655e-07,7.020679375,5
-4.39278222520659e-06,-7.92118270937097e-06,-3.13479223884837e-07,7.020929375,5
-4.39213632847372e-06,-7.92043291720384e-06,-3.13892494782017e-07,7.021179375,5
-4.39149043174085e-06,-7.9196831250367e-06,-3.14305765679198e-07,7.021429375,5
-4.39084453500797e-06,-7.91893333286956e-06,-3.1471903657638e-07,7.021679375,5
-4.3901986382751e-06,-7.91818354070243e-06,-3.1513230747356e-07,7.021929375,5
-4.38955274154223e-06,-7.91743374853529e-06,-3.15545578370741e-07,7.022179375,5
-4.38890684480935e-06,-7.91668395636815e-06,-3.15958849267923e-07,7.022429375,5
-4.38826094807648e-06,-7.91593416420102e-06,-3.16372120165103e-07,7.022679375,5
-4.38761505134361e-06,-7.91518437203388e-06,-3.16785391062285e-07,7.022929375,5
-4.38696915461074e-06,-7.91443457986674e-06,-3.17198661959466e-07,7.023179375,5
-4.38632325787787e-06,-7.91368478769961e-06,-3.17611932856646e-07,7.023429375,5
-4.38567736114499e-06,-7.91293499553247e-06,-3.18025203753828e-07,7.023679375,5
-4.38503146441212e-06,-7.91218520336533e-06,-3.18438474651009e-07,7.023929375,5
-4.38438556767925e-06,-7.9114354111982e-06,-3.18851745548189e-07,7.024179375,5
-4.38373967094637e-06,-7.91068561903106e-06,-3.19265016445371e-07,7.024429375,5
-4.3830937742135e-06,-7.90993582686392e-06,-3.19678287342552e-07,7.024679375,5
-4.38244787748063e-06,-7.90918603469679e-06,-3.20091558239732e-07,7.024929375,5
-4.38180198074776e-06,-7.90843624252965e-06,-3.20504829136914e-07,7.025179375,5
-4.38115608401488e-06,-7.90768645036251e-06,-3.20918100034095e-07,7.025429375,5
-4.38051018728201e-06,-7.90693665819538e-06,-3.21331370931275e-07,7.025679375,5
-4.37986429054914e-06,-7.90618686602824e-06,-3.21744641828457e-07,7.025929375,5
-4.37921839381627e-06,-7.90543707386111e-06,-3.22157912725637e-07,7.026179375,5
-4.3785724970834e-06,-7.90468728169397e-06,-3.22571183622819e-07,7.026429375,5
-4.37792660035052e-06,-7.90393748952683e-06,-3.2298445452e-07,7.026679375,5
-4.37728070361765e-06,-7.9031876973597e-06,-3.2339772541718e-07,7.026929375,5
-4.37663480688478e-06,-7.90243790519256e-06,-3.23810996314362e-07,7.027179375,5
-4.37598891015191e-06,-7.90168811302543e-06,-3.24224267211543e-07,7.027429375,5
-4.37534301341903e-06,-7.90093832085829e-06,-3.24637538108723e-07,7.027679375,5
-4.37469711668616e-06,-7.90018852869115e-06,-3.25050809005905e-07,7.027929375,5
-4.37405121995329e-06,-7.89943873652401e-06,-3.25464079903086e-07,7.028179375,5
-4.37340532322042e-06,-7.89868894435688e-06,-3.25877350800266e-07,7.028429375,5
-4.37275942648754e-06,-7.89793915218974e-06,-3.26290621697448e-07,7.028679375,5
-4.37211352975467e-06,-7.89718936002261e-06,-3.26703892594629e-07,7.028929375,5
-4.3714676330218e-06,-7.89643956785547e-06,-3.27117163491809e-07,7.029179375,5
-4.37082173628893e-06,-7.89568977568833e-06,-3.27530434388991e-07,7.029429375,5
-4.31710662959634e-06,-8.04946544153635e-06,2.4005126953125e-07,7.2607799,6
-4.33067050563569e-06,-8.04503210669924e-06,2.4005126953125e-07,7.2610299,6
-4.34391429643004e-06,-8.04115669998679e-06,2.40008445091356e-07,7.2612799,6
-4.34391523836061e-06,-8.06036438738211e-06,2.38193850180503e-07,7.2615299,6
-4.34351162188909e-06,-8.07871673219332e-06,2.37401766626926e-07,7.2617799,6
-4.33495953206348e-06,-8.07984106686e-06,2.57204747978836e-07,7.2620299,6
-4.32782640507454e-06,-8.0805049366493e-06,2.75208910023433e-07,7.2622799,6
-4.33925970731469e-06,-8.07514385050803e-06,2.69676408173488e-07,7.2625299,6
-4.34939247228741e-06,-8.06914114328862e-06,2.65654917901765e-07,7.2627799,6
-4.34709056638886e-06,-8.05786595539119e-06,2.75388265199468e-07,7.2630299,6
-4.34429821796014e-06,-8.06002582261889e-06,2.74710521709302e-07,7.2632799,6
-4.34150586953142e-06,-8.06218568984659e-06,2.74032778219139e-07,7.2635299,6
-4.33930337731311e-06,-8.06470091481451e-06,2.71448599503482e-07,7.2637799,6
-4.34057900274931e-06,-8.06931152507826e-06,2.57623026871969e-07,7.2640299,6
-4.34214101467593e-06,-8.07350805280415e-06,2.45972771538283e-07,7.2642799,6
-4.34511223804245e-06,-8.07566701985987e-06,2.45026519793687e-07,7.2645299,6
-4.34786602076141e-06,-8.08017728594718e-06,2.42884094348737e-07,7.2647799,6
-4.34970768232247e-06,-8.09455079342673e-06,2.3572395325165e-07,7.2650299,6
-4.35417467842327e-06,-8.10387672489082e-06,2.27445467904699e-07,7.2652799,6
-4.36523424701187e-06,-8.09703378424308e-06,2.1796162511025e-07,7.2655299,6
-4.36304886468535e-06,-8.09983685295991e-06,2.21377943581979e-07,7.2657799,6
-4.36107620514148e-06,-8.10029238093141e-06,2.23822458240899e-07,7.2660299,6
-4.35993052360996e-06,-8.09162164346384e-06,2.22489002456474e-07,7.2662799,6
-4.35878912282326e-06,-8.08684848815811e-06,2.21458527934867e-07,7.2665299,6
-4.35766219181659e-06,-8.09524994588049e-06,2.2145219112908e-07,7.2667799,6
-4.35653526080992e-06,-8.10365140360284e-06,2.21445854323293e-07,7.2670299,6
-4.35540832980325e-06,-8.11205286132521e-06,2.21439517517506e-07,7.2672799,6
-4.35639226672788e-06,-8.11485794099072e-06,2.22019297027169e-07,7.2675299,6
-4.36091843676915e-06,-8.10827177670761e-06,2.2358263433881e-07,7.2677799,6
-4.36510248649677e-06,-8.10536449800221e-06,2.16120678326924e-07,7.2680299,6
-4.3687668925238e-06,-8.10804504802072e-06,1.94950279307202e-07,7.2682799,6
-4.37069782268471e-06,-8.11092516571024e-06,1.8213892837272e-07,7.2685299,6
-4.37023981285894e-06,-8.11408031185485e-06,1.80847359519852e-07,7.2687799,6
-4.36978180303317e-06,-8.11723545799945e-06,1.79555790666985e-07,7.2690299,6
-4.36970626806297e-06,-8.11875266602106e-06,1.78386530982034e-07,7.2692799,6
-4.37000428681116e-06,-8.11867014044599e-06,1.77336727632055e-07,7.2695299,6
-4.37030230555935e-06,-8.11858761487092e-06,1.76286924282077e-07,7.2697799,6
-4.37112006788935e-06,-8.11883137288053e-06,1.75976486331647e-07,7.2700299,6
-4.37230080331862e-06,-8.11930299741531e-06,1.76182398673835e-07,7.2702799,6
-4.37348153874789e-06,-8.11977462195009e-06,1.76388311016022e-07,7.2705299,6
-4.37466227417715e-06,-8.12024624648486e-06,1.76594223358209e-07,7.2707799,6
-4.37584300960642e-06,-8.12071787101964e-06,1.76800135700397e-07,7.2710299,6
-4.37702374503568e-06,-8.12118949555442e-06,1.77006048042584e-07,7.2712799,6
-4.37820448046495e-06,-8.1216611200892e-06,1.77211960384771e-07,7.2715299,6
-4.37938521589421e-06,-8.12213274462397e-06,1.77417872726959e-07,7.2717799,6
-4.38056595132348e-06,-8.12260436915875e-06,1.77623785069146e-07,7.2720299,6
-4.38174668675274e-06,-8.12307599369353e-06,1.77829697411333e-07,7.2722799,6
-4.38292742218201e-06,-8.12354761822831e-06,1.7803560975352e-07,7.2725299,6
-4.38410815761127e-06,-8.12401924276308e-06,1.78241522095707e-07,7.2727799,6
-4.38528889304054e-06,-8.12449086729786e-06,1.78447434437895e-07,7.2730299,6
-4.3864696284698e-06,-8.12496249183264e-06,1.78653346780082e-07,7.2732799,6
-4.38765036389907e-06,-8.12543411636742e-06,1.78859259122269e-07,7.2735299,6
-4.38883109932833e-06,-8.12590574090219e-06,1.79065171464457e-07,7.2737799,6
-4.3900118347576e-06,-8.12637736543697e-06,1.79271083806644e-07,7.2740299,6
-4.39119257018686e-06,-8.12684898997175e-06,1.79476996148831e-07,7.2742799,6
-4.38781105194957e-06,-8.12787581118613e-06,1.83834275091139e-07,7.2745299,6
-4.38210328720285e-06,-8.12918572151224e-06,1.90308293427762e-07,7.2747799,6
-4.37943872201009e-06,-8.12712163591071e-06,1.92069594483679e-07,7.2750299,6
-4.37816710821664e-06,-8.12351318482627e-06,1.91673762556889e-07,7.2752799,6
-4.37689549442319e-06,-8.11990473374183e-06,1.91277930630099e-07,7.2755299,6
-4.37562388062975e-06,-8.11629628265739e-06,1.9088209870331e-07,7.2757799,6
-4.37363849995883e-06,-8.11099346894465e-06,1.9166736420114e-07,7.2760299,6
-4.37150775415109e-06,-8.10534558282374e-06,1.92693170965518e-07,7.2762799,6
-4.36937700834336e-06,-8.09969769670284e-06,1.93718977729893e-07,7.2765299,6
-4.36724626253563e-06,-8.09404981058193e-06,1.94744784494271e-07,7.2767799,6
-4.3689300683072e-06,-8.09364998462701e-06,1.95066690509982e-07,7.2770299,6
-4.37070927696779e-06,-8.0933814139694e-06,1.9537099179192e-07,7.2772799,6
-4.37248848562839e-06,-8.09311284331178e-06,1.95675293073859e-07,7.2775299,6
-4.37426769428899e-06,-8.09284427265417e-06,1.95979594355797e-07,7.2777799,6
-4.37604690294958e-06,-8.09257570199656e-06,1.96283895637735e-07,7.2780299,6
-4.37782611161018e-06,-8.09230713133895e-06,1.96588196919674e-07,7.2782799,6
-4.37960532027077e-06,-8.09203856068134e-06,1.96892498201613e-07,7.2785299,6
-4.38138452893137e-06,-8.09176999002373e-06,1.97196799483551e-07,7.2787799,6
-4.38316373759196e-06,-8.09150141936611e-06,1.9750110076549e-07,7.2790299,6
-4.38494294625256e-06,-8.0912328487085e-06,1.97805402047429e-07,7.2792799,6
-4.38672215491316e-06,-8.09096427805089e-06,1.98109703329367e-07,7.2795299,6
-4.38850136357375e-06,-8.09069570739328e-06,1.98414004611306e-07,7.2797799,6
-4.39028057223435e-06,-8.09042713673567e-06,1.98718305893245e-07,7.2800299,6
-4.39205978089494e-06,-8.09015856607806e-06,1.99022607175182e-07,7.2802799,6
-4.39383898955554e-06,-8.08988999542045e-06,1.99326908457121e-07,7.2805299,6
-4.39561819821614e-06,-8.08962142476283e-06,1.99631209739059e-07,7.2807799,6
-4.39739740687673e-06,-8.08935285410522e-06,1.99935511020998e-07,7.2810299,6
-4.39917661553733e-06,-8.08908428344761e-06,2.00239812302937e-07,7.2812799,6
-4.40095582419793e-06,-8.08881571279e-06,2.00544113584875e-07,7.2815299,6
-4.40273503285852e-06,-8.08854714213239e-06,2.00848414866814e-07,7.2817799,6
-4.40273019807878e-06,-8.08866039128772e-06,2.01079399618062e-07,7.2820299,6
-4.39694669609783e-06,-8.09001038702666e-06,2.01072905941581e-07,7.2822799,6
-4.39116319411685e-06,-8.0913603827656e-06,2.010664122651e-07,7.2825299,6
-4.38537969213588e-06,-8.09271037850454e-06,2.01059918588619e-07,7.2827799,6
-4.37959619015493e-06,-8.09406037424348e-06,2.01053424912138e-07,7.2830299,6
-4.37642922112853e-06,-8.09395949259585e-06,1.9981259472939e-07,7.2832799,6
-4.37655878797145e-06,-8.09203066938211e-06,1.97016640021806e-07,7.2835299,6
-4.37668835481436e-06,-8.09010184616838e-06,1.94220685314232e-07,7.2837799,6
-4.37681792165726e-06,-8.08817302295464e-06,1.91424730606647e-07,7.2840299,6
-4.37694748850017e-06,-8.0862441997409e-06,1.88628775899063e-07,7.2842799,6
-4.38333793194185e-06,-8.09279719141883e-06,1.86471265832255e-07,7.2845299,6
-4.39307449065032e-06,-8.10388327520478e-06,1.84654971460358e-07,7.2847799,6
-4.38847133690334e-06,-8.10350694025369e-06,1.85997819877199e-07,7.2850299,6
-4.37697645875157e-06,-8.09762172001685e-06,1.8885896522802e-07,7.2852799,6
-4.36548158059976e-06,-8.09173649977998e-06,1.91720110578852e-07,7.2855299,6
-4.35398670244795e-06,-8.08585127954312e-06,1.94581255929684e-07,7.2857799,6
-4.35321023694301e-06,-8.08335277736372e-06,1.94035529077464e-07,7.2860299,6
-4.35477862831812e-06,-8.08159518425354e-06,1.92744484052858e-07,7.2862799,6
-4.35634701969324e-06,-8.07983759114337e-06,1.91453439028251e-07,7.2865299,6
-4.35791541106835e-06,-8.0780799980332e-06,1.90162394003649e-07,7.2867799,6
-4.35948380244346e-06,-8.07632240492303e-06,1.88871348979043e-07,7.2870299,6
-4.36105219381858e-06,-8.07456481181286e-06,1.87580303954437e-07,7.2872799,6
-4.36254547788751e-06,-8.07305089334134e-06,1.86247058804502e-07,7.2875299,6
